entry_pct,tp_pct,sl_pct,leverage,pos_ratio,rr_ratio,total_trades,win_rate,avg_tp_pct,avg_sl_pct,expectancy,total_return_pct,mdd_pct,max_consec_losses,sharpe
0.3,1.0,2.0,10,20,0.5,3891,67.2,9.0,-21.0,-0.83,-99.97,99.97,6,-1.0
0.5,3.0,2.0,10,30,1.5,1161,39.0,29.0,-21.0,-1.491,-99.97,99.98,13,-1.0
0.3,1.0,2.0,7,30,0.5,3891,67.2,6.3,-14.7,-0.581,-99.98,99.98,6,-1.0
0.3,2.0,0.8,5,30,2.5,4764,28.3,9.5,-4.5,-0.533,-99.98,99.98,19,-1.0
0.3,1.0,1.0,5,30,1.0,6081,50.8,4.5,-5.5,-0.422,-99.98,99.98,10,-1.0
0.5,1.0,1.5,10,30,0.67,2083,59.4,9.0,-16.0,-1.142,-99.98,99.98,8,-1.0
0.3,1.5,0.5,7,20,3.0,7206,25.5,9.8,-4.2,-0.623,-99.99,99.99,21,-1.0
0.3,1.5,1.5,7,30,1.0,3681,50.1,9.8,-11.2,-0.686,-99.99,99.99,13,-1.0
0.3,2.0,2.0,10,30,1.0,2417,50.8,19.0,-21.0,-0.677,-99.99,99.99,11,-1.0
0.3,1.0,0.8,5,30,1.25,6856,45.1,4.5,-4.5,-0.445,-99.99,99.99,14,-1.0
0.3,2.0,0.5,7,20,4.0,6284,20.3,13.3,-4.2,-0.652,-99.99,99.99,33,-1.0
0.3,2.0,0.5,5,30,4.0,6284,20.3,9.5,-3.0,-0.466,-99.99,99.99,33,-1.0
0.3,1.5,2.0,10,30,0.75,2966,58.1,14.0,-21.0,-0.656,-99.99,100.0,7,-1.0
0.3,1.5,1.5,10,20,1.0,3681,50.1,14.0,-16.0,-0.98,-99.99,99.99,13,-1.0
0.3,2.0,1.0,7,30,2.0,4039,33.7,13.3,-7.7,-0.629,-99.99,99.99,15,-1.0
0.3,1.0,0.8,7,20,1.25,6856,45.1,6.3,-6.3,-0.623,-99.99,99.99,14,-1.0
0.3,2.0,1.0,10,20,2.0,4039,33.7,19.0,-11.0,-0.898,-99.99,99.99,15,-1.0
0.3,1.5,0.8,7,20,1.88,5612,34.6,9.8,-6.3,-0.734,-99.99,99.99,17,-1.0
