fast_ema,slow_ema,tp_pct,sl_capital,sl_price_pct,leverage,pos_ratio,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
12,26,2.0,3.0,0.6,5,0.2,673,19.8,-72.37,72.37,-1.0,1h
12,26,2.0,3.0,1.0,3,0.3,673,28.2,-72.51,72.51,-1.0,1h
9,21,5.0,2.0,0.4,5,0.2,850,10.0,-72.62,76.04,-0.95,1h
5,50,2.0,3.0,0.6,5,0.2,722,19.8,-72.74,74.41,-0.98,1h
5,26,3.0,3.0,0.6,5,0.2,1010,17.4,-72.82,73.15,-1.0,1h
5,50,5.0,2.0,0.6667,3,0.3,722,13.0,-72.9,74.96,-0.97,1h
5,26,5.0,2.0,0.6667,3,0.3,1010,15.6,-72.92,76.61,-0.95,1h
5,26,2.0,2.0,0.6667,3,0.3,1010,23.1,-73.01,73.54,-0.99,1h
9,26,3.0,2.0,0.2857,7,0.2,774,8.8,-73.35,73.35,-1.0,1h
12,21,5.0,2.0,0.2857,7,0.2,757,6.7,-73.37,73.37,-1.0,1h
5,50,3.0,3.0,0.6,5,0.2,722,15.1,-73.41,75.85,-0.97,1h
5,21,3.0,3.0,0.6,5,0.2,1115,18.3,-73.43,73.43,-1.0,1h
9,21,3.0,1.0,0.2,5,0.3,850,7.2,-73.62,73.62,-1.0,1h
5,21,5.0,1.0,0.1429,7,0.2,1115,4.7,-73.64,74.99,-0.98,1h
9,50,3.0,3.0,0.4286,7,0.3,530,12.5,-73.71,79.61,-0.93,1h
12,26,2.0,1.0,0.2,5,0.3,673,7.7,-73.8,75.1,-0.98,1h
12,50,2.0,3.0,0.6,5,0.3,471,19.7,-73.84,76.29,-0.97,1h
5,21,5.0,3.0,0.4286,7,0.2,1115,12.4,-73.95,78.92,-0.94,1h
9,26,2.0,3.0,0.6,5,0.2,774,20.4,-73.98,73.98,-1.0,1h
9,21,3.0,1.0,0.1429,7,0.3,850,5.9,-74.08,75.04,-0.99,1h
9,26,3.0,1.0,0.2,5,0.3,774,6.2,-74.09,74.87,-0.99,1h
12,26,3.0,3.0,0.6,5,0.2,673,14.9,-74.17,74.2,-1.0,1h
12,26,3.0,2.0,0.2857,7,0.2,673,7.9,-74.18,74.18,-1.0,1h
9,50,2.0,3.0,0.4286,7,0.3,530,17.0,-74.3,77.93,-0.95,1h
12,21,2.0,1.0,0.1429,7,0.2,757,5.4,-74.39,74.39,-1.0,1h
9,21,5.0,3.0,1.0,3,0.3,850,19.6,-74.42,80.84,-0.92,1h
12,26,3.0,1.0,0.2,5,0.3,673,5.5,-74.56,74.59,-1.0,1h
5,50,3.0,2.0,0.4,5,0.3,722,11.4,-74.59,78.77,-0.95,1h
12,26,5.0,1.0,0.1429,7,0.3,673,3.4,-74.62,78.34,-0.95,1h
5,50,5.0,1.0,0.1429,7,0.3,722,3.3,-74.69,79.71,-0.94,1h
9,26,5.0,1.0,0.2,5,0.3,774,4.7,-74.72,74.72,-1.0,1h
5,50,3.0,1.0,0.1429,7,0.3,722,5.0,-74.83,75.96,-0.99,1h
